24:[(1, 29.0), (2, 41.10960958218893), (3, 45.60701700396552), (4, 28.635642126552707), (5, 38.8329756778952), (6, 13.92838827718412), (7, 14.212670403551895), (8, 25.079872407968907), (9, 47.92702786528704), (10, 53.009433122794285), (11, 35.73513677041127), (12, 30.479501308256342), (13, 27.16615541441225), (14, 10.770329614269007), (15, 45.60701700396552), (16, 45.35416188179427), (17, 34.66987164671943), (18, 21.02379604162864), (19, 39.319206502675), (20, 49.36598018878993), (21, 54.91812087098393), (22, 34.36568055487916), (23, 9.433981132056603), (25, 14.035668847618199), (26, 24.839484696748443), (27, 22.360679774997898), (28, 38.07886552931954), (29, 50.15974481593781), (30, 55.90169943749474), (31, 33.61547262794322), (32, 30.59411708155671), (33, 56.639209034025185), (34, 56.302753041036986), (35, 55.10898293381942), (36, 57.56735185849702), (37, 38.41874542459709), (38, 40.718546143004666), (39, 63.00793600809346), (40, 46.09772228646444), (41, 35.05709628591621), (42, 43.965895873961216), (43, 12.36931687685298), (44, 43.04648650006177), (45, 52.20153254455275), (46, 27.294688127912362), (47, 26.248809496813376), (48, 17.26267650163207), (49, 46.647615158762406), (50, 50.28916384272063), (51, 25.059928172283335)]
25:[(1, 33.1058907144937), (2, 43.41658669218482), (3, 51.97114584074513), (4, 17.69180601295413), (5, 33.95585369269929), (6, 16.64331697709324), (7, 26.92582403567252), (8, 33.94112549695428), (9, 45.27692569068709), (10, 47.16990566028302), (11, 35.12833614050059), (12, 24.73863375370596), (13, 13.152946437965905), (14, 6.4031242374328485), (15, 36.40054944640259), (16, 45.09988913511872), (17, 25.0), (18, 11.180339887498949), (19, 25.709920264364882), (20, 53.85164807134504), (21, 55.14526271584895), (22, 39.824615503479755), (23, 21.02379604162864), (24, 14.035668847618199), (26, 36.05551275463989), (27, 25.079872407968907), (28, 46.22769732530488), (29, 51.97114584074513), (30, 52.172789842982326), (31, 43.139309220245984), (32, 32.01562118716424), (33, 48.010415536631214), (34, 54.230987451824994), (35, 60.41522986797286), (36, 64.00781202322104), (37, 29.68164415931166), (38, 38.118237105091836), (39, 56.859475903318), (40, 32.0624390837628), (41, 21.213203435596427), (42, 31.304951684997057), (43, 26.076809620810597), (44, 32.526911934581186), (45, 42.5205832509386), (46, 25.019992006393608), (47, 18.973665961010276), (48, 24.758836806279895), (49, 42.20189569201838), (50, 49.01020301937138), (51, 23.08679276123039)]
26:[(1, 18.867962264113206), (2, 29.068883707497267), (3, 25.317977802344327), (4, 42.579337712087536), (5, 40.162171256046406), (6, 21.840329667841555), (7, 11.180339887498949), (8, 7.211102550927978), (9, 43.01162633521314), (10, 52.773099207835045), (11, 30.886890422961002), (12, 36.22154055254967), (13, 48.30113870293329), (14, 30.01666203960727), (15, 52.773099207835045), (16, 36.796738985948195), (17, 45.0), (18, 36.40054944640259), (19, 56.753854494650845), (20, 31.622776601683793), (21, 43.60045871318328), (22, 18.601075237738275), (23, 15.556349186104045), (24, 24.839484696748443), (25, 36.05551275463989), (27, 20.223748416156685), (28, 16.0312195418814), (29, 36.89173349139343), (30, 51.40038910358559), (31, 10.04987562112089), (32, 24.596747752497688), (33, 61.032778078668514), (34, 48.79549159502341), (35, 35.35533905932738), (36, 36.013886210738214), (37, 46.2709412050371), (38, 37.589892258425), (39, 61.91122676865643), (40, 65.7875368135941), (41, 53.75872022286245), (42, 58.309518948453004), (43, 22.360679774997898), (44, 53.08483775994799), (45, 59.22837157984339), (46, 29.427877939124322), (47, 36.05551275463989), (48, 13.152946437965905), (49, 45.17742799230607), (50, 42.44997055358225), (51, 28.160255680657446)]
27:[(1, 8.06225774829855), (2, 19.026297590440446), (3, 27.202941017470888), (4, 24.166091947189145), (5, 20.591260281974), (6, 9.055385138137417), (7, 19.849433241279208), (8, 14.035668847618199), (9, 26.627053911388696), (10, 34.20526275297414), (11, 13.892443989449804), (12, 16.0312195418814), (13, 33.97057550292606), (14, 18.973665961010276), (15, 32.55764119219941), (16, 23.08679276123039), (17, 25.179356624028344), (18, 19.849433241279208), (19, 38.91015291668744), (20, 28.792360097775937), (21, 32.55764119219941), (22, 15.0), (23, 16.64331697709324), (24, 22.360679774997898), (25, 25.079872407968907), (26, 20.223748416156685), (28, 23.021728866442675), (29, 28.0), (30, 35.0), (31, 22.135943621178654), (32, 8.246211251235321), (33, 41.23105625617661), (34, 34.438350715445125), (35, 35.34119409414458), (36, 39.11521443121589), (37, 26.076809620810597), (38, 19.849433241279208), (39, 43.93176527297759), (40, 48.877397639399746), (41, 36.89173349139343), (42, 39.05124837953327), (43, 29.68164415931166), (44, 33.0), (45, 39.05124837953327), (46, 9.219544457292887), (47, 16.76305461424021), (48, 8.602325267042627), (49, 26.90724809414742), (50, 28.231188426986208), (51, 8.0)]
28:[(1, 16.15549442140351), (2, 18.973665961010276), (3, 9.486832980505138), (4, 47.01063709417264), (5, 37.12142238654117), (6, 29.732137494637012), (7, 26.30589287593181), (8, 13.0), (9, 35.17101079013795), (10, 46.69047011971501), (11, 26.019223662515376), (12, 37.0), (13, 56.639209034025185), (14, 39.824615503479755), (15, 51.478150704935004), (16, 27.51363298439521), (17, 46.8187996428785), (18, 42.80186911806539), (19, 61.773780845922005), (20, 16.64331697709324), (21, 31.400636936215164), (22, 10.04987562112089), (23, 28.792360097775937), (24, 38.07886552931954), (25, 46.22769732530488), (26, 16.0312195418814), (27, 23.021728866442675), (29, 24.20743687382041), (30, 42.720018726587654), (31, 6.324555320336759), (32, 21.587033144922902), (33, 57.07889277132134), (34, 38.47076812334269), (35, 19.4164878389476), (36, 20.09975124224178), (37, 46.32493928760188), (38, 32.0624390837628), (39, 54.405882034941776), (40, 71.8679344353238), (41, 59.90826320300064), (42, 61.09828148156051), (43, 38.118237105091836), (44, 53.600373133029585), (45, 57.14017850864661), (46, 30.083217912982647), (47, 39.35733730830886), (48, 21.633307652783937), (49, 39.319206502675), (50, 32.69556544854363), (51, 29.966648127543394)]
29:[(1, 21.37755832643195), (2, 9.055385138137417), (3, 17.08800749063506), (4, 43.9089968002003), (5, 25.45584412271571), (6, 37.013511046643494), (7, 43.657759905886145), (8, 30.4138126514911), (9, 16.15549442140351), (10, 27.892651361962706), (11, 17.46424919657298), (12, 31.38470965295043), (13, 57.77542730261716), (14, 46.389654018972806), (15, 38.8329756778952), (16, 9.219544457292887), (17, 39.824615503479755), (18, 43.657759905886145), (19, 57.0087712549569), (20, 10.04987562112089), (21, 7.211102550927978), (22, 18.35755975068582), (23, 42.95346318982906), (24, 50.15974481593781), (25, 51.97114584074513), (26, 36.89173349139343), (27, 28.0), (28, 24.20743687382041), (30, 21.0), (31, 29.698484809834994), (32, 20.09975124224178), (33, 39.84971769034255), (34, 15.297058540778355), (35, 15.524174696260024), (36, 21.587033144922902), (37, 36.76955262170047), (38, 18.384776310850235), (39, 33.015148038438355), (40, 67.62396025078685), (41, 57.14017850864661), (42, 53.03772242470448), (43, 55.362442142665635), (44, 43.278170016764804), (45, 42.485291572496), (46, 27.51363298439521), (47, 36.6742416417845), (48, 33.734255586866), (49, 22.360679774997898), (50, 11.180339887498949), (51, 29.120439557122072)]
30:[(1, 32.64965543462902), (2, 23.769728648009426), (3, 37.48332962798263), (4, 38.01315561749642), (5, 18.24828759089466), (6, 42.05948168962618), (7, 54.56189146281496), (8, 44.204072210600685), (9, 8.48528137423857), (10, 9.219544457292887), (11, 21.2602916254693), (12, 27.459060435491963), (13, 53.03772242470448), (14, 48.38388161361178), (15, 24.596747752497688), (16, 15.231546211727817), (17, 31.25699921617557), (18, 41.43669871020132), (19, 47.12748667179272), (20, 31.016124838541646), (21, 15.524174696260024), (22, 34.0), (23, 51.61395160225576), (24, 55.90169943749474), (25, 52.172789842982326), (26, 51.40038910358559), (27, 35.0), (28, 42.720018726587654), (29, 21.0), (31, 46.95742752749558), (32, 27.586228448267445), (33, 20.808652046684813), (34, 6.708203932499369), (35, 36.22154055254967), (36, 42.2965719651132), (37, 26.476404589747453), (38, 15.264337522473747), (39, 12.041594578792296), (40, 57.0087712549569), (41, 49.03060268852505), (42, 40.718546143004666), (43, 64.63745044476924), (44, 30.463092423455635), (45, 25.495097567963924), (46, 28.635642126552707), (47, 33.37663853655727), (48, 43.278170016764804), (49, 10.04987562112089), (50, 10.198039027185569), (51, 30.870698080866262)]
31:[(1, 17.0), (2, 23.323807579381203), (3, 15.811388300841896), (4, 46.238512086787566), (5, 39.11521443121589), (6, 27.202941017470888), (7, 20.8806130178211), (8, 9.219544457292887), (9, 39.0), (10, 50.0), (11, 28.442925306655784), (12, 37.48332962798263), (13, 54.405882034941776), (14, 36.796738985948195), (15, 53.009433122794285), (16, 31.76476034853718), (17, 47.07440918375928), (18, 41.182520563948), (19, 60.92618484691127), (20, 22.825424421026653), (21, 36.796738985948195), (22, 13.0), (23, 24.186773244895647), (24, 33.61547262794322), (25, 43.139309220245984), (26, 10.04987562112089), (27, 22.135943621178654), (28, 6.324555320336759), (29, 29.698484809834994), (30, 46.95742752749558), (32, 23.021728866442675), (33, 59.682493245507096), (34, 43.266615305567875), (35, 25.709920264364882), (36, 26.0), (37, 47.265209192385896), (38, 34.92849839314596), (39, 58.309518948453004), (40, 70.66116330771806), (41, 58.59180830116101), (42, 61.1310068623117), (43, 32.38826948140329), (44, 54.45181356024793), (45, 59.033888572581766), (46, 30.4138126514911), (47, 38.897300677553446), (48, 18.439088914585774), (49, 42.44997055358225), (50, 37.21558813185679), (51, 29.832867780352597)]
32:[(1, 6.082762530298219), (2, 11.40175425099138), (3, 22.80350850198276), (4, 26.90724809414742), (5, 16.1245154965971), (6, 17.029386365926403), (7, 27.018512172212592), (8, 17.46424919657298), (9, 19.1049731745428), (10, 28.178005607210743), (11, 6.4031242374328485), (12, 15.652475842498529), (13, 39.11521443121589), (14, 26.30589287593181), (15, 30.066592756745816), (16, 14.866068747318506), (17, 25.495097567963924), (18, 24.698178070456937), (19, 41.400483088968905), (20, 22.47220505424423), (21, 24.331050121192877), (22, 11.704699910719626), (23, 24.596747752497688), (24, 30.59411708155671), (25, 32.01562118716424), (26, 24.596747752497688), (27, 8.246211251235321), (28, 21.587033144922902), (29, 20.09975124224178), (30, 27.586228448267445), (31, 23.021728866442675), (33, 36.87817782917155), (34, 26.419689627245813), (35, 29.410882339705484), (36, 33.97057550292606), (37, 24.73863375370596), (38, 13.038404810405298), (39, 37.44329045369811), (40, 51.85556864985669), (41, 40.311288741492746), (42, 39.81205847478876), (43, 37.589892258425), (44, 32.01562118716424), (45, 36.013886210738214), (46, 9.219544457292887), (47, 19.1049731745428), (48, 15.811388300841896), (49, 20.591260281974), (50, 20.12461179749811), (51, 10.0)]
33:[(1, 42.95346318982906), (2, 39.11521443121589), (3, 54.3323108288245), (4, 30.528675044947494), (5, 20.8806130178211), (6, 44.654227123532216), (7, 60.41522986797286), (8, 54.120236510939236), (9, 23.769728648009426), (10, 12.083045973594572), (11, 31.25699921617557), (12, 26.627053911388696), (13, 43.657759905886145), (14, 46.69047011971501), (15, 11.661903789690601), (16, 31.575306807693888), (17, 23.021728866442675), (18, 37.013511046643494), (19, 33.13608305156178), (20, 49.24428900898052), (21, 35.77708763999664), (22, 47.16990566028302), (23, 55.758407437802596), (24, 56.639209034025185), (25, 48.010415536631214), (26, 61.032778078668514), (27, 41.23105625617661), (28, 57.07889277132134), (29, 39.84971769034255), (30, 20.808652046684813), (31, 59.682493245507096), (32, 36.87817782917155), (34, 27.459060435491963), (35, 55.362442142665635), (36, 61.40032573203501), (37, 18.439088914585774), (38, 25.019992006393608), (39, 13.92838827718412), (40, 41.19465984809196), (41, 36.6742416417845), (42, 25.0), (43, 67.80117993073571), (44, 16.76305461424021), (45, 7.0), (46, 32.202484376209235), (47, 30.4138126514911), (48, 49.658836071740545), (49, 18.110770276274835), (50, 28.792360097775937), (51, 34.0)]
34:[(1, 30.610455730027933), (2, 20.0), (3, 32.28002478313795), (4, 41.593268686170845), (5, 21.213203435596427), (6, 42.37924020083418), (7, 53.25410782277739), (8, 41.72529209005013), (9, 9.0), (10, 15.620499351813308), (11, 20.615528128088304), (12, 30.01666203960727), (13, 56.568542494923804), (14, 49.8196748283246), (15, 30.23243291566195), (16, 12.041594578792296), (17, 35.4400902933387), (18, 44.0), (19, 52.0), (20, 25.317977802344327), (21, 9.055385138137417), (22, 30.610455730027933), (23, 51.0), (24, 56.302753041036986), (25, 54.230987451824994), (26, 48.79549159502341), (27, 34.438350715445125), (28, 38.47076812334269), (29, 15.297058540778355), (30, 6.708203932499369), (31, 43.266615305567875), (32, 26.419689627245813), (33, 27.459060435491963), (35, 30.01666203960727), (36, 36.05551275463989), (37, 31.016124838541646), (38, 16.1245154965971), (39, 18.110770276274835), (40, 62.16912416947821), (41, 53.45091205957107), (42, 46.14108798023731), (43, 64.00781202322104), (44, 35.84689665786984), (45, 31.827660925679098), (46, 29.614185789921695), (47, 36.013886210738214), (48, 42.190046219457976), (49, 13.92838827718412), (50, 6.4031242374328485), (51, 31.78049716414141)]
35:[(1, 27.313000567495326), (2, 19.1049731745428), (3, 10.04987562112089), (4, 55.97320787662612), (5, 39.66106403010388), (6, 44.01136216933077), (7, 45.0), (8, 31.016124838541646), (9, 31.622776601683793), (10, 43.41658669218482), (11, 29.732137494637012), (12, 43.840620433565945), (13, 68.5054742338158), (14, 54.230987451824994), (15, 53.71219600798314), (16, 24.166091947189145), (17, 53.150729063673246), (18, 54.08326913195984), (19, 70.00714249274856), (20, 7.0710678118654755), (21, 21.0), (22, 20.8806130178211), (23, 46.389654018972806), (24, 55.10898293381942), (25, 60.41522986797286), (26, 35.35533905932738), (27, 35.34119409414458), (28, 19.4164878389476), (29, 15.524174696260024), (30, 36.22154055254967), (31, 25.709920264364882), (32, 29.410882339705484), (33, 55.362442142665635), (34, 30.01666203960727), (36, 6.082762530298219), (37, 50.80354318352215), (38, 32.7566787083184), (39, 48.093658625644196), (40, 80.61017305526642), (41, 69.42621983083913), (42, 67.00746227100382), (43, 57.0087712549569), (44, 57.688820407423826), (45, 57.77542730261716), (46, 38.41874542459709), (47, 48.27007354458868), (48, 37.8549864614954), (49, 37.69615364994153), (50, 26.68332812825267), (51, 39.408120990476064)]
36:[(1, 31.064449134018133), (2, 24.413111231467404), (3, 12.083045973594572), (4, 60.81118318204309), (5, 45.27692569068709), (6, 47.41307836451879), (7, 46.389654018972806), (8, 32.7566787083184), (9, 37.64306044943742), (10, 49.47726750741192), (11, 35.0), (12, 48.91829923454004), (13, 72.80109889280519), (14, 57.706152185014034), (15, 59.481089431852205), (16, 30.083217912982647), (17, 58.412327466040935), (18, 58.412327466040935), (19, 75.07329751649384), (20, 12.529964086141668), (21, 27.018512172212592), (22, 24.186773244895647), (23, 48.507731342539614), (24, 57.56735185849702), (25, 64.00781202322104), (26, 36.013886210738214), (27, 39.11521443121589), (28, 20.09975124224178), (29, 21.587033144922902), (30, 42.2965719651132), (31, 26.0), (32, 33.97057550292606), (33, 61.40032573203501), (34, 36.05551275463989), (35, 6.082762530298219), (37, 56.302753041036986), (38, 38.47076812334269), (39, 54.147945482723536), (40, 85.63293758829018), (41, 74.24957912338628), (42, 72.42237223399962), (43, 58.215118311311535), (44, 63.28506932918696), (45, 63.694583757176716), (46, 43.139309220245984), (47, 53.03772242470448), (48, 40.496913462633174), (49, 43.657759905886145), (50, 32.7566787083184), (51, 43.93176527297759)]
37:[(1, 30.4138126514911), (2, 31.906112267087632), (3, 46.51881339845203), (4, 12.649110640673518), (5, 11.313708498984761), (6, 27.313000567495326), (7, 43.657759905886145), (8, 40.01249804748511), (9, 22.825424421026653), (10, 19.026297590440446), (11, 21.470910553583888), (12, 10.04987562112089), (13, 27.16615541441225), (14, 28.284271247461902), (15, 7.211102550927978), (16, 27.586228448267445), (17, 5.0990195135927845), (18, 18.601075237738275), (19, 21.02379604162864), (20, 43.829214001622255), (21, 36.05551275463989), (22, 36.40054944640259), (23, 38.48376280978771), (24, 38.41874542459709), (25, 29.68164415931166), (26, 46.2709412050371), (27, 26.076809620810597), (28, 46.32493928760188), (29, 36.76955262170047), (30, 26.476404589747453), (31, 47.265209192385896), (32, 24.73863375370596), (33, 18.439088914585774), (34, 31.016124838541646), (35, 50.80354318352215), (36, 56.302753041036986), (38, 18.384776310850235), (39, 27.892651361962706), (40, 31.38470965295043), (41, 22.561028345356956), (42, 16.278820596099706), (43, 49.92995093127971), (44, 7.280109889280518), (45, 13.892443989449804), (46, 17.0), (47, 12.206555615733702), (48, 33.734255586866), (49, 17.08800749063506), (50, 28.30194339616981), (51, 18.110770276274835)]
38:[(1, 18.788294228055936), (2, 14.560219778561036), (3, 29.832867780352597), (4, 26.570660511172846), (5, 7.0710678118654755), (6, 26.832815729997478), (7, 39.59797974644666), (8, 30.4138126514911), (9, 7.280109889280518), (10, 15.231546211727817), (11, 6.708203932499369), (12, 14.317821063276353), (13, 41.23105625617661), (14, 33.734255586866), (15, 21.02379604162864), (16, 9.219544457292887), (17, 21.633307652783937), (18, 28.071337695236398), (19, 38.8329756778952), (20, 25.942243542145693), (21, 18.384776310850235), (22, 22.20360331117452), (23, 36.40054944640259), (24, 40.718546143004666), (25, 38.118237105091836), (26, 37.589892258425), (27, 19.849433241279208), (28, 32.0624390837628), (29, 18.384776310850235), (30, 15.264337522473747), (31, 34.92849839314596), (32, 13.038404810405298), (33, 25.019992006393608), (34, 16.1245154965971), (35, 32.7566787083184), (36, 38.47076812334269), (37, 18.384776310850235), (39, 24.413111231467404), (40, 49.4064773081425), (41, 39.35733730830886), (42, 34.655446902326915), (43, 49.4064773081425), (44, 25.0), (45, 25.709920264364882), (46, 13.601470508735444), (47, 20.223748416156685), (48, 28.284271247461902), (49, 7.615773105863909), (50, 11.180339887498949), (51, 15.811388300841896)]
39:[(1, 43.04648650006177), (2, 35.4400902933387), (3, 49.49747468305833), (4, 40.52159917870962), (5, 24.20743687382041), (6, 49.678969393496885), (7, 63.7808748764079), (8, 54.70831746635972), (9, 19.313207915827967), (10, 10.0), (11, 31.064449134018133), (12, 32.7566787083184), (13, 54.91812087098393), (14, 54.20332093147061), (15, 23.021728866442675), (16, 26.92582403567252), (17, 32.984845004941285), (18, 45.69463863518345), (19, 46.04345773288535), (20, 43.04648650006177), (21, 27.16615541441225), (22, 45.31004303683677), (23, 60.108235708594876), (24, 63.00793600809346), (25, 56.859475903318), (26, 61.91122676865643), (27, 43.93176527297759), (28, 54.405882034941776), (29, 33.015148038438355), (30, 12.041594578792296), (31, 58.309518948453004), (32, 37.44329045369811), (33, 13.92838827718412), (34, 18.110770276274835), (35, 48.093658625644196), (36, 54.147945482723536), (37, 27.892651361962706), (38, 24.413111231467404), (40, 54.74486277268398), (41, 49.040799340956916), (42, 38.3275357934736), (43, 72.91776189653656), (44, 29.0), (45, 20.615528128088304), (46, 36.124783736376884), (47, 38.01315561749642), (48, 52.49761899362675), (49, 17.029386365926403), (50, 22.20360331117452), (51, 38.28837943815329)]
40:[(1, 56.0357029044876), (2, 61.5223536610881), (3, 74.65252842335616), (4, 25.0), (5, 42.43819034784589), (6, 44.01136216933077), (7, 58.249463516842795), (8, 61.741396161732524), (9, 54.20332093147061), (10, 48.38388161361178), (11, 50.93132631298737), (12, 36.76955262170047), (13, 19.0), (14, 36.6742416417845), (15, 32.57299494980466), (16, 58.60034129593445), (17, 27.80287754891569), (18, 29.546573405388315), (19, 10.63014581273465), (20, 73.53910524340094), (21, 67.4166151627327), (22, 63.00793600809346), (23, 52.172789842982326), (24, 46.09772228646444), (25, 32.0624390837628), (26, 65.7875368135941), (27, 48.877397639399746), (28, 71.8679344353238), (29, 67.62396025078685), (30, 57.0087712549569), (31, 70.66116330771806), (32, 51.85556864985669), (33, 41.19465984809196), (34, 62.16912416947821), (35, 80.61017305526642), (36, 85.63293758829018), (37, 31.38470965295043), (38, 49.4064773081425), (39, 54.74486277268398), (41, 12.083045973594572), (42, 16.492422502470642), (43, 58.0), (44, 26.570660511172846), (45, 34.23448553724738), (46, 42.638011210655684), (47, 32.802438933713454), (48, 52.92447448959697), (49, 48.30113870293329), (50, 59.682493245507096), (51, 42.20189569201838)]
41:[(1, 44.204072210600685), (2, 50.44799302251776), (3, 63.0317380372777), (4, 13.45362404707371), (5, 32.69556544854363), (6, 31.953090617340916), (7, 46.52956049652737), (8, 49.658836071740545), (9, 44.94441010848846), (10, 41.19465984809196), (11, 40.0), (12, 25.80697580112788), (13, 9.433981132056603), (14, 25.079872407968907), (15, 26.019223662515376), (16, 48.373546489791295), (17, 18.027756377319946), (18, 17.46424919657298), (19, 5.0), (20, 62.369864518050704), (21, 57.697486947006624), (22, 51.22499389946279), (23, 40.44749683231337), (24, 35.05709628591621), (25, 21.213203435596427), (26, 53.75872022286245), (27, 36.89173349139343), (28, 59.90826320300064), (29, 57.14017850864661), (30, 49.03060268852505), (31, 58.59180830116101), (32, 40.311288741492746), (33, 36.6742416417845), (34, 53.45091205957107), (35, 69.42621983083913), (36, 74.24957912338628), (37, 22.561028345356956), (38, 39.35733730830886), (39, 49.040799340956916), (40, 12.083045973594572), (42, 13.038404810405298), (43, 47.265209192385896), (44, 20.09975124224178), (45, 29.832867780352597), (46, 31.11269837220809), (47, 21.213203435596427), (48, 40.85339643163099), (49, 39.56008088970496), (50, 50.15974481593781), (51, 30.479501308256342)]
42:[(1, 44.94441010848846), (2, 48.010415536631214), (3, 62.26556030423239), (4, 16.0312195418814), (5, 27.586228448267445), (6, 37.0), (7, 53.150729063673246), (8, 52.952809179494906), (9, 38.600518131237564), (10, 31.953090617340916), (11, 37.44329045369811), (12, 24.166091947189145), (13, 21.93171219946131), (14, 33.24154027718932), (15, 16.15549442140351), (16, 43.840620433565945), (17, 14.317821063276353), (18, 23.345235059857504), (19, 8.54400374531753), (20, 60.0), (21, 52.009614495783374), (22, 51.478150704935004), (23, 47.265209192385896), (24, 43.965895873961216), (25, 31.304951684997057), (26, 58.309518948453004), (27, 39.05124837953327), (28, 61.09828148156051), (29, 53.03772242470448), (30, 40.718546143004666), (31, 61.1310068623117), (32, 39.81205847478876), (33, 25.0), (34, 46.14108798023731), (35, 67.00746227100382), (36, 72.42237223399962), (37, 16.278820596099706), (38, 34.655446902326915), (39, 38.3275357934736), (40, 16.492422502470642), (41, 13.038404810405298), (43, 56.32051136131489), (44, 10.295630140987), (45, 18.0), (46, 31.016124838541646), (47, 22.360679774997898), (48, 45.17742799230607), (49, 32.449961479175904), (50, 44.204072210600685), (51, 31.32091952673165)]
43:[(1, 34.17601498127012), (2, 46.486557196677836), (3, 47.0), (4, 40.85339643163099), (5, 48.79549159502341), (6, 23.345235059857504), (7, 12.041594578792296), (8, 26.076809620810597), (9, 56.302753041036986), (10, 62.96824596572466), (11, 43.56604182158393), (12, 41.23105625617661), (13, 39.0), (14, 23.08679276123039), (15, 57.14017850864661), (16, 52.32590180780452), (17, 46.52956049652737), (18, 33.24154027718932), (19, 51.62363799656123), (20, 52.3450093132096), (21, 61.09828148156051), (22, 37.656340767525464), (23, 13.038404810405298), (24, 12.36931687685298), (25, 26.076809620810597), (26, 22.360679774997898), (27, 29.68164415931166), (28, 38.118237105091836), (29, 55.362442142665635), (30, 64.63745044476924), (31, 32.38826948140329), (32, 37.589892258425), (33, 67.80117993073571), (34, 64.00781202322104), (35, 57.0087712549569), (36, 58.215118311311535), (37, 49.92995093127971), (38, 49.4064773081425), (39, 72.91776189653656), (40, 58.0), (41, 47.265209192385896), (42, 56.32051136131489), (44, 55.00909015790027), (45, 63.812224534175265), (46, 36.796738985948195), (47, 37.73592452822641), (48, 21.93171219946131), (49, 56.08029957123981), (50, 57.706152185014034), (51, 34.655446902326915)]
44:[(1, 37.656340767525464), (2, 38.948684188300895), (3, 53.71219600798314), (4, 14.866068747318506), (5, 18.027756377319946), (6, 33.24154027718932), (7, 49.72926703662542), (8, 47.01063709417264), (9, 28.42534080710379), (10, 21.840329667841555), (11, 28.635642126552707), (12, 17.029386365926403), (13, 26.92582403567252), (14, 32.449961479175904), (15, 6.082762530298219), (16, 34.058772731852805), (17, 8.54400374531753), (18, 22.20360331117452), (19, 17.11724276862369), (20, 50.774009099144415), (21, 41.86884283091664), (22, 43.68065933568311), (23, 44.27188724235731), (24, 43.04648650006177), (25, 32.526911934581186), (26, 53.08483775994799), (27, 33.0), (28, 53.600373133029585), (29, 43.278170016764804), (30, 30.463092423455635), (31, 54.45181356024793), (32, 32.01562118716424), (33, 16.76305461424021), (34, 35.84689665786984), (35, 57.688820407423826), (36, 63.28506932918696), (37, 7.280109889280518), (38, 25.0), (39, 29.0), (40, 26.570660511172846), (41, 20.09975124224178), (42, 10.295630140987), (43, 55.00909015790027), (45, 10.295630140987), (46, 24.08318915758459), (47, 17.72004514666935), (48, 40.311288741492746), (49, 22.20360331117452), (50, 34.058772731852805), (51, 25.0)]
45:[(1, 42.04759208325728), (2, 40.26164427839479), (3, 55.54277630799526), (4, 24.839484696748443), (5, 20.024984394500787), (6, 41.14608122288197), (7, 57.38466694161429), (8, 52.61178575186362), (9, 26.419689627245813), (10, 16.278820596099706), (11, 31.144823004794873), (12, 23.40939982143925), (13, 37.16180835212409), (14, 41.86884283091664), (15, 6.708203932499369), (16, 33.61547262794322), (17, 17.69180601295413), (18, 31.827660925679098), (19, 26.1725046566048), (20, 51.264022471905186), (21, 39.408120990476064), (22, 47.095647357266465), (23, 52.32590180780452), (24, 52.20153254455275), (25, 42.5205832509386), (26, 59.22837157984339), (27, 39.05124837953327), (28, 57.14017850864661), (29, 42.485291572496), (30, 25.495097567963924), (31, 59.033888572581766), (32, 36.013886210738214), (33, 7.0), (34, 31.827660925679098), (35, 57.77542730261716), (36, 63.694583757176716), (37, 13.892443989449804), (38, 25.709920264364882), (39, 20.615528128088304), (40, 34.23448553724738), (41, 29.832867780352597), (42, 18.0), (43, 63.812224534175265), (44, 10.295630140987), (46, 29.832867780352597), (47, 26.076809620810597), (48, 47.12748667179272), (49, 20.12461179749811), (50, 31.906112267087632), (51, 31.32091952673165)]
46:[(1, 13.92838827718412), (2, 19.72308292331602), (3, 32.01562118716424), (4, 17.69180601295413), (5, 12.041594578792296), (6, 13.601470508735444), (7, 28.30194339616981), (8, 23.021728866442675), (9, 20.8806130178211), (10, 26.1725046566048), (11, 10.198039027185569), (12, 7.0710678118654755), (13, 30.4138126514911), (14, 20.223748416156685), (15, 23.345235059857504), (16, 20.09975124224178), (17, 16.76305461424021), (18, 16.15549442140351), (19, 32.202484376209235), (20, 31.400636936215164), (21, 30.14962686336267), (22, 20.591260281974), (23, 24.08318915758459), (24, 27.294688127912362), (25, 25.019992006393608), (26, 29.427877939124322), (27, 9.219544457292887), (28, 30.083217912982647), (29, 27.51363298439521), (30, 28.635642126552707), (31, 30.4138126514911), (32, 9.219544457292887), (33, 32.202484376209235), (34, 29.614185789921695), (35, 38.41874542459709), (36, 43.139309220245984), (37, 17.0), (38, 13.601470508735444), (39, 36.124783736376884), (40, 42.638011210655684), (41, 31.11269837220809), (42, 31.016124838541646), (43, 36.796738985948195), (44, 24.08318915758459), (45, 29.832867780352597), (47, 9.899494936611665), (48, 17.46424919657298), (49, 19.4164878389476), (50, 24.08318915758459), (51, 2.23606797749979)]
